t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
21.202,2,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.251,2,DRIFT,0.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.301,2,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.352,2,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.403,2,DRIFT,0.799,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.452,2,DRIFT,0.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.501,2,DRIFT,0.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.553,2,DRIFT,0.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.602,2,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.655,2,DRIFT,1.051,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.702,2,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.752,2,DRIFT,1.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.801,2,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.851,2,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.904,2,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.951,2,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.003,2,DRIFT,1.399,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.051,2,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.103,2,DRIFT,1.499,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.155,2,DRIFT,1.551,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.201,2,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.251,2,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.303,2,DRIFT,1.699,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.352,2,DRIFT,1.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.404,2,DRIFT,1.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.451,2,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.501,2,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.553,2,DRIFT,1.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.601,2,DRIFT,1.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.654,2,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.702,2,DRIFT,2.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.751,2,DRIFT,2.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.803,2,DRIFT,2.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
22.851,3,DRIFT,2.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,FIN_DRIFT_leg2_TIMEOUT_2.2s_2.25s
22.854,3,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
22.901,3,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
22.952,3,STOP_BEFORE_DRIVE,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.001,3,STOP_BEFORE_DRIVE,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.051,3,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.101,3,STOP_BEFORE_DRIVE,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.151,3,STOP_BEFORE_DRIVE,0.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.202,3,STOP_BEFORE_DRIVE,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.252,3,STOP_BEFORE_DRIVE,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.301,3,STOP_BEFORE_DRIVE,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.352,3,STOP_BEFORE_DRIVE,0.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.402,3,STOP_BEFORE_DRIVE,0.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.452,3,STOP_BEFORE_DRIVE,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.502,3,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.553,3,STOP_BEFORE_DRIVE,0.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.601,3,STOP_BEFORE_DRIVE,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.651,3,STOP_BEFORE_DRIVE,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.702,3,STOP_BEFORE_DRIVE,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.751,3,STOP_BEFORE_DRIVE,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.802,3,STOP_BEFORE_DRIVE,0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.852,3,STOP_BEFORE_DRIVE,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.901,3,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
23.951,3,DRIVE,0.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.002,3,DRIVE,0.101,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.051,3,DRIVE,0.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.102,3,DRIVE,0.201,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.153,3,DRIVE,0.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.202,3,DRIVE,0.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.251,3,DRIVE,0.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.302,3,DRIVE,0.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.353,3,DRIVE,0.452,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.403,3,DRIVE,0.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.451,3,DRIVE,0.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.502,3,DRIVE,0.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.551,3,DRIVE,0.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.601,3,DRIVE,0.700,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.654,3,DRIVE,0.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.702,3,DRIVE,0.801,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.751,3,DRIVE,0.850,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.802,3,DRIVE,0.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.853,3,DRIVE,0.952,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.904,3,DRIVE,1.004,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
24.951,3,DRIVE,1.051,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.002,3,DRIVE,1.101,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.051,3,DRIVE,1.151,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.102,3,DRIVE,1.201,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.154,3,DRIVE,1.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.201,3,DRIVE,1.300,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.251,3,DRIVE,1.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.302,3,DRIVE,1.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.353,3,DRIVE,1.452,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.404,3,DRIVE,1.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.452,3,DRIVE,1.551,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.501,3,DRIVE,1.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.551,3,DRIVE,1.651,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.602,3,DRIVE,1.701,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.655,3,DRIVE,1.754,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.701,3,DRIVE,1.801,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.752,3,DRIVE,1.851,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.802,3,DRIVE,1.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.852,3,DRIVE,1.951,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.904,3,DRIVE,2.004,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
25.951,3,DRIVE,2.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.003,3,DRIVE,2.102,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.052,3,DRIVE,2.152,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.101,3,DRIVE,2.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.154,3,DRIVE,2.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.201,3,DRIVE,2.300,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.251,3,DRIVE,2.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.302,3,DRIVE,2.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.351,3,DRIVE,2.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.404,3,DRIVE,2.504,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.452,3,DRIVE,2.551,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.501,3,DRIVE,2.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
26.552,3,DRIVE,2.651,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,-90.0,
