t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
11.004,0,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.052,0,DRIFT,0.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.102,0,DRIFT,0.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.152,0,DRIFT,0.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.202,0,DRIFT,0.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.254,0,DRIFT,1.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.302,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.352,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.402,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.452,0,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.504,0,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.552,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.602,0,DRIFT,1.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.652,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.702,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.755,0,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.802,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.852,0,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.902,0,DRIFT,1.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.952,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.004,0,DRIFT,1.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.052,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.102,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.152,0,DRIFT,1.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.202,0,DRIFT,1.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.255,0,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.302,0,DRIFT,2.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.352,0,DRIFT,2.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.402,0,DRIFT,2.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.452,0,DRIFT,2.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.505,0,DRIFT,2.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.552,0,DRIFT,2.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.602,0,DRIFT,2.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.652,0,DRIFT,2.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.702,0,DRIFT,2.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.754,0,DRIFT,2.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.802,0,DRIFT,2.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.852,0,DRIFT,2.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.902,0,DRIFT,2.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.952,0,DRIFT,2.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.004,0,DRIFT,2.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.052,0,DRIFT,2.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.102,0,DRIFT,2.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.152,0,DRIFT,2.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.202,0,DRIFT,2.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.254,0,DRIFT,3.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.302,0,DRIFT,3.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.352,0,DRIFT,3.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.402,0,DRIFT,3.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.452,0,DRIFT,3.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.504,0,DRIFT,3.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.552,0,DRIFT,3.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.602,0,DRIFT,3.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.652,0,DRIFT,3.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.702,0,DRIFT,3.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.754,0,DRIFT,3.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.802,0,DRIFT,3.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.852,0,DRIFT,3.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.902,0,DRIFT,3.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.952,0,DRIFT,3.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.005,0,DRIFT,3.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.052,0,DRIFT,3.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.102,0,DRIFT,3.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.152,0,DRIFT,3.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.202,0,DRIFT,3.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.254,0,DRIFT,4.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.302,0,DRIFT,4.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.352,0,DRIFT,4.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.402,0,DRIFT,4.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.452,0,DRIFT,4.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.504,0,DRIFT,4.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.552,0,DRIFT,4.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.602,0,DRIFT,4.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.652,0,DRIFT,4.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.702,0,DRIFT,4.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.754,0,DRIFT,4.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.802,0,DRIFT,4.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.852,0,DRIFT,4.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.902,0,DRIFT,4.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.951,1,DRIFT,4.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,FIN_DRIFT_leg0_TIMEOUT_4.7s_4.75s
14.955,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.002,1,STOP_BEFORE_DRIVE,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.052,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.102,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.152,1,STOP_BEFORE_DRIVE,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.202,1,STOP_BEFORE_DRIVE,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.252,1,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.302,1,STOP_BEFORE_DRIVE,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.352,1,STOP_BEFORE_DRIVE,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.402,1,STOP_BEFORE_DRIVE,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.452,1,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.502,1,STOP_BEFORE_DRIVE,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.552,1,STOP_BEFORE_DRIVE,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.602,1,STOP_BEFORE_DRIVE,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.652,1,STOP_BEFORE_DRIVE,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.702,1,STOP_BEFORE_DRIVE,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.752,1,STOP_BEFORE_DRIVE,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.802,1,STOP_BEFORE_DRIVE,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.852,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.902,1,STOP_BEFORE_DRIVE,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.952,1,STOP_BEFORE_DRIVE,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.002,1,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.052,1,DRIVE,0.051,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.102,1,DRIVE,0.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.152,1,DRIVE,0.151,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.202,1,DRIVE,0.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.254,1,DRIVE,0.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.302,1,DRIVE,0.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.352,1,DRIVE,0.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.402,1,DRIVE,0.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.452,1,DRIVE,0.451,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.504,1,DRIVE,0.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.552,1,DRIVE,0.551,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.602,1,DRIVE,0.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.652,1,DRIVE,0.651,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.702,1,DRIVE,0.701,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.754,1,DRIVE,0.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.802,1,DRIVE,0.801,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.852,1,DRIVE,0.851,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.902,1,DRIVE,0.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
